epoch,train_loss,val_loss,val_f1
1,0.022161814022346755,0.010468316128571404,0.9690336206889323
2,0.010615940844738268,0.008167793816381263,0.9815405024801688
3,0.008780041486000792,0.010481005064773005,0.9659047780215566
4,0.00641999171809209,0.007428816818382663,0.9783067123234578
5,0.005475378125041316,0.004599075135764371,0.9875479678785805
6,0.005104186163610965,0.004377528499533025,0.9890632466141571
7,0.00463886543972725,0.0035009663649227035,0.9912072188073834
8,0.004469711669016365,0.005201749330328113,0.9863187373480081
9,0.004383274420774601,0.007665006918152058,0.9836932625152972
10,0.004179921411620359,0.013487363255082268,0.967958063462475
11,0.003987759980396304,0.0036323986757882836,0.9905212076917989
12,0.0038249740299659387,0.0027820079440761965,0.993914460045336
13,0.003912839428625447,0.019742938231285728,0.9632846807708725
14,0.003868821742269779,0.0027600709406123873,0.9933456840525053
15,0.003605912987584292,0.0056944040131792955,0.9876422695458266
16,0.0034898040571954758,0.03479699726884039,0.9610239093996462
17,0.003528764890154575,0.006257177037621704,0.98065293992406
18,0.0034254213564234907,0.003161670019188325,0.9927500023791018
19,0.003532824151805498,0.0027101089671115078,0.994055385734647
20,0.0033391154472830293,0.002664924563325503,0.9936957479162777
21,0.0033061965433140825,0.0026051531800731944,0.9947553550131352
22,0.0031906584265934653,0.0029197966079498702,0.993268164058066
23,0.003278122914339282,0.00286562300326849,0.9933811801601595
24,0.0031954531057436586,0.0026781465263144614,0.9930140718002255
25,0.003169893953110623,0.02263448015406048,0.9652083761670468
26,0.0032435992362807773,0.0025658856545675147,0.9924413234656208
27,0.0032207846094179297,0.0024398594748858762,0.9948339644555857
28,0.003495382766619064,0.00390392583007287,0.9894494858266225
29,0.003343873174655953,0.003147975070315311,0.9914474825958007
30,0.003570812220773795,0.0027039545927325897,0.9938463976148068
31,0.0034243675070117895,0.005221720907701407,0.9876062391279827
32,0.0033488441541230014,0.002892600849323371,0.9925469912845877
33,0.0031192822203781876,0.00341779142945324,0.9910470940447123
34,0.0030182157032913404,0.0036605962929021746,0.9906759123257507
35,0.002988683161916072,0.0023123260567038213,0.9954205758758305
36,0.003089737755617164,0.0030093304389340767,0.9928362007753845
37,0.0029629119007637253,0.002491061231932023,0.99436879894046
38,0.003002695381914006,0.0030982940121215036,0.9938302773137072
39,0.0029842866529447586,0.0025209128202393493,0.9938614337653963
40,0.0029113475924797704,0.007933780802763354,0.9691575373888072
41,0.0030464015267818523,0.0029961181916635907,0.9929934816258201
42,0.0030485832988787,0.0022924975814649657,0.9952443691931904
