epoch,train_loss,val_loss,val_f1
1,0.021489304782767674,0.010463390010451955,0.9691411679803498
2,0.010342382085480432,0.009564817364734406,0.9697491998168571
3,0.007739108948084876,0.006262819749409068,0.9837148189268172
4,0.006018111421483663,0.005246434418772281,0.9879046667943149
5,0.005698351667758727,0.015128503615996082,0.9795034631834455
6,0.005832689490549046,0.004014653339953997,0.9909293096734576
7,0.005445183180702252,0.004485814911311676,0.9908544590644149
8,0.005515488401172878,0.004502876781554379,0.9893026160643009
9,0.00533649728357975,0.003708309963746816,0.9935190807893468
10,0.005462577481460685,0.004029979744917493,0.9925663888371933
11,0.005558751729151899,0.003855799906671394,0.9920126210625161
12,0.005322083007303337,0.006417941199954526,0.9859662477918468
13,0.004999496406958777,0.004389742180882835,0.9915322657884449
14,0.004780326228914231,0.004048199722237566,0.991255567335357
15,0.004627816806813045,0.003849581332653824,0.9903045207629959
16,0.004631050636960545,0.00402946389679232,0.9922448237265054
17,0.0045545232204715945,0.00376791961344859,0.99099090776235
18,0.004458271289755712,0.0034637942693391695,0.9930649879399254
19,0.0043946087334857005,0.005071582667099315,0.9886531554213153
20,0.004339785294837088,0.00366029741414192,0.9944539644304674
21,0.004305462107320135,0.00347891779851239,0.9914702249350638
22,0.004298940492236778,0.004202322954431901,0.9936622497091385
23,0.00428212450640109,0.0036906398741963047,0.9919215889505575
24,0.00420505065295115,0.0037244882566425403,0.9906725248600794
25,0.004142161568676851,0.003787556075112569,0.9928204476561796
26,0.004120757574542795,0.0049435388138346446,0.9877115043446227
27,0.004041643905788731,0.003239969109305634,0.9934377235818168
28,0.004141058005260614,0.004020478396642049,0.9935832361237739
29,0.004093213509411137,0.004809372459948171,0.9912708225086425
30,0.004074381531526805,0.004259102537990827,0.9902774885598233
31,0.003999386324581975,0.0029979195994854426,0.9936444106110202
32,0.0040288526278123345,0.003999217651937493,0.9931621655530801
33,0.003970031948594894,0.0033821939780304703,0.9936806389721722
34,0.00393661933321899,0.003188857447727825,0.9916666559261081
35,0.0039041953214495424,0.003357794239190705,0.9929880816523721
36,0.003962661832298349,0.0075130691895456255,0.9832869856094957
37,0.003940498020967709,0.0031151210505459114,0.9940537453152373
38,0.0038942887108183626,0.003263201243230345,0.9943013684408578
39,0.0038728497144716136,0.003138868191683273,0.9941511783487745
40,0.003948642479681278,0.0034511194035659067,0.9923459961375851
41,0.003897788660858818,0.004666285065743763,0.9902288358529152
42,0.0038787400824659172,0.003743755773294326,0.9912020302181284
43,0.003814674399985801,0.0028891415520344603,0.9943601060894722
44,0.003838904326008956,0.0036017931801311976,0.9917387398098356
45,0.0037994868226210324,0.005446929304804205,0.9878295820389225
46,0.0038334540872300474,0.0028960003266075133,0.9945549699021247
47,0.003790413153449946,0.0029074192685720514,0.9939445592027204
48,0.0037251201084322737,0.003573948652129726,0.9930219583861578
49,0.0037500938822865168,0.0034436754165476213,0.9910283668325635
50,0.0037238235264784557,0.00318956552438105,0.9930870836153071
51,0.0037351228983482847,0.0031848936437781877,0.993198414425824
52,0.003707953940763725,0.003574047663989151,0.9919051279051618
53,0.0036976373915549197,0.0046356170969084325,0.9898051644399247
54,0.003696689575336386,0.005588513492077815,0.9849146228184156
55,0.0036261956472134612,0.003324013724361034,0.993196152129228
56,0.0035899996359947802,0.0029334180845341446,0.9944765193478733
57,0.0036311402826191123,0.00306690478135,0.9923006717802815
58,0.0036301565965950783,0.0034257779686484406,0.9921820896022834
59,0.0036177442191014197,0.003377370447680792,0.9904585596877745
60,0.0035802171514131434,0.0027249164039973555,0.9946237743328097
61,0.003592397959104636,0.005054215383789676,0.9882260958107336
62,0.003618441432340002,0.004117638693774673,0.990137878906237
63,0.0036025043753028434,0.0037466661802887454,0.9919431332070452
64,0.003570602985614129,0.0027936394590147287,0.9947060999808418
65,0.0035601315791986923,0.004064112692041697,0.9930384554983048
66,0.003553738232461997,0.002839852928384554,0.9924067289960923
67,0.0035190222150342995,0.0029763898676421277,0.9937859627708525
68,0.0035132335048176453,0.003724200796426248,0.99144563083136
69,0.0034877547994555565,0.0033883185797978278,0.9933985645858138
70,0.003469561174770699,0.003999124385605561,0.9912319178486918
71,0.0035001952591279385,0.0028658145734649612,0.9947233255437276
72,0.003480646189962893,0.00319865635228615,0.9932602666116407
73,0.003471174185337744,0.003089577446649951,0.9932917854276673
74,0.003440298837479364,0.0027801016507813074,0.9943182396737892
75,0.003464822148965748,0.0035508896836620196,0.9920476870422588
76,0.003434546700390918,0.0028309403979609924,0.9935173834930494
77,0.0034671574110327914,0.003165201605341033,0.9924439138392119
78,0.003446015082803073,0.0027713715405689094,0.9943428523017577
79,0.003523406475687995,0.002704204667856871,0.994167740023658
80,0.003532568575784526,0.00269589264850469,0.9942928419890368
81,0.003484489286241278,0.004434401342336474,0.9920635066506139
82,0.003465285631296422,0.005759096263481989,0.9912264480848709
83,0.0034864997896144672,0.002741106853227238,0.9945924190697347
