epoch,train_loss,val_loss,val_f1
1,0.12635016295519222,0.041789197759613324,0.9200365933906516
2,0.029015070434032782,0.02480414917093161,0.9335328522534595
3,0.02126657492716633,0.021247620611973113,0.9382637180902988
4,0.018041098282420984,0.019221378940576062,0.9418224752324785
5,0.015821355237406836,0.015611320932746248,0.9445381382394401
6,0.014149688290196827,0.01342733145622895,0.9524538042823444
7,0.013051781218695465,0.012380030812389028,0.9553018064146934
8,0.012127920335293219,0.010248843485049253,0.9744227607445499
9,0.011360327673880672,0.009412619797267846,0.9774048673454439
10,0.010733647100062948,0.010748585378650507,0.9668362298722585
11,0.009926021770729761,0.008419447046271575,0.9801449811735421
12,0.00930994567828336,0.008135667548396387,0.9810237254203994
13,0.008703551584970055,0.007305536326827227,0.9838346266117975
14,0.008068280329176048,0.007541907006264549,0.9797127060250298
15,0.007372176837629547,0.006624819393005861,0.9850448515153946
16,0.0070572553529186805,0.005371334504605719,0.9885251033944931
17,0.006582981664449563,0.006911206105057354,0.9833285713299339
18,0.006117045282420689,0.005983360772618862,0.9876051848188415
19,0.0059010950488839805,0.004499330624080044,0.9912201904368497
20,0.0055947381662146654,0.006854324481018798,0.98124828735506
21,0.005444338246173852,0.004183111446583145,0.9897644290689667
22,0.005369698542520705,0.006318110313054882,0.9811613492146151
23,0.005967171649243219,0.004582759860310916,0.9902023655150424
24,0.0054730198347255265,0.004644370878872348,0.9917074196923631
25,0.005133787502042916,0.004570419118035995,0.9893476496154718
26,0.004891045695946333,0.0040726077243091715,0.9906948376273919
27,0.004753846191483183,0.003944199367636915,0.9906879311911474
28,0.0047319586620073635,0.004232435297341728,0.992908959655337
29,0.004540007534447579,0.003920555750804685,0.9910018822223182
30,0.004423873493476461,0.0037944004131012675,0.9927409105551204
31,0.004348193924993581,0.003406718968668194,0.9926883352154883
32,0.004280812967069715,0.003615471781951047,0.9921280692231
33,0.004185446593642411,0.004732966324608949,0.9898619672520322
34,0.004197987358697729,0.004063922286198626,0.9925435105689314
35,0.004117962773018773,0.003146449569823531,0.9937719909703923
36,0.004803299444610844,0.004750885913070109,0.9904045239538593
37,0.00498648677930438,0.0051977026613765085,0.9895834063065156
38,0.004573433706175925,0.006265707519956189,0.9806582024015811
39,0.004390286220665957,0.003966244788175265,0.9919325237805711
40,0.0042227092850387745,0.0031477586624229902,0.9937758412354876
41,0.004114515644828518,0.00352964612089318,0.9907869287574004
42,0.0040609417647400935,0.003116583862398959,0.9927598077877453
43,0.003966443767465737,0.003239136713786232,0.9919838742217252
44,0.003915833140351043,0.002968688809224559,0.9935013162368123
45,0.00391673244887683,0.0029424524242027306,0.9940391079483585
46,0.0037001297040953575,0.0030079916299827233,0.9922129482776716
47,0.0037412091750131564,0.0029004109380048482,0.9941562975135271
48,0.003657203088765425,0.003537798454644175,0.9929399542428913
49,0.0036257176264486474,0.004044344147723886,0.9907908196270793
50,0.0036719241979926475,0.002950725401247119,0.9930128385792674
51,0.0035943266810248824,0.0033503328236665205,0.9932577160139342
52,0.0036113005106470286,0.0028298925381204515,0.9936611872978384
53,0.0035542735481113997,0.0028932103853935073,0.9942676096825978
54,0.0035453946153738143,0.0028484742971956506,0.9943077048958833
55,0.0035105264356478896,0.0028297571033095606,0.9942354313194514
56,0.0035851147177042094,0.0030365160059318006,0.9925661550825744
57,0.003492237297213542,0.00275109480977512,0.993767172554511
