epoch,train_loss,val_loss,val_f1
1,0.014816605097465933,0.008759610672997792,0.976926662929217
2,0.00912122717283476,0.008399679237875622,0.9773474487055378
3,0.008705721053545895,0.008243129364338908,0.9776048587348043
4,0.008544723099163503,0.008105058979749731,0.9776750330821219
5,0.008425221188369934,0.008980603796951097,0.9752724627473759
6,0.008349979664310397,0.008078739269253296,0.9777297732468918
7,0.00829779696217702,0.008139456246765833,0.9789308560977793
8,0.008258882437587486,0.00794623878788711,0.9778556485668884
9,0.008221736456269875,0.008071897327999135,0.9776186394037787
10,0.008216775387247044,0.007953444714747676,0.9776832645668587
11,0.008158970897906634,0.007920724745998607,0.9777629398736918
12,0.008170336767736569,0.007980143291916273,0.9778472863890989
13,0.008161255222144123,0.007947244663166248,0.9776563645877054
14,0.008127315720203542,0.007837683052397728,0.977853132296725
15,0.00810699313951385,0.007869861819778593,0.9778933752960342
16,0.00808415196068464,0.007932223714789162,0.9776649394091366
17,0.008090585636084063,0.007867292730827119,0.977708577251958
18,0.008090160309435676,0.008125707216112043,0.9770720970156722
19,0.008061771966031207,0.007930567998809066,0.9776355376147748
20,0.008070666134117216,0.007850457016643083,0.9776998639584357
21,0.00804209874566209,0.007832024254185598,0.9776434359497181
22,0.008034975013938113,0.0078035552016782915,0.9782698991758786
23,0.008039488626686056,0.00777284021094792,0.9778329858781077
24,0.008039506794359238,0.007891563924101641,0.978142599098087
25,0.008014581161372417,0.00782615224995684,0.9778650980713052
26,0.008001259793724288,0.007781424303819257,0.9782279263984429
27,0.007999682393410501,0.008275637117881459,0.9767476669855221
28,0.007988727670944329,0.0077465841244152,0.9782489541325473
29,0.007977998201599912,0.011454069466624783,0.9715935897954774
30,0.0079753754855848,0.007869036597201675,0.9755922431942752
31,0.00797144181645397,0.007754469782759134,0.9783124836724223
32,0.007966321367148008,0.007772299763219353,0.9785270239960141
33,0.007965331944783417,0.009303466417691827,0.9757001536979261
34,0.007968100523139936,0.0077581563319415025,0.9783619055041305
35,0.007947750109045899,0.007780452368926925,0.9785535175426422
