epoch,train_loss,val_loss,val_f1
1,0.06031424162045642,0.02092228251770871,0.9532774066255496
2,0.021979602493138427,0.017947831627240004,0.944323880239126
3,0.01763265161920957,0.01420375244808602,0.964829502851139
4,0.015490810369628339,0.01221940186210783,0.968625099537267
5,0.01425243414102379,0.013318308477979301,0.9604879577222439
6,0.013315515322698616,0.01093831785008504,0.9717017458602168
7,0.01262281070704049,0.010895972422903296,0.9713519158264913
8,0.01213124749782111,0.010395976206099772,0.9720884244567997
9,0.011426960157235447,0.009583920871529284,0.9729983358827681
10,0.011047214985298386,0.009266964511582848,0.9754021458757459
11,0.010846594112295401,0.01024184043544285,0.9708158470623296
12,0.010439034452535152,0.01006501401028848,0.9743612754915635
13,0.010196750508463196,0.012093598067767095,0.9600868612471851
14,0.009925846927909258,0.0086508665980961,0.9805931393294745
15,0.009731673814211153,0.008324336566270024,0.9823393105248484
16,0.009415107082572332,0.009167703152169153,0.9754700492205014
17,0.00881593319861253,0.007268065776165213,0.9825014938025951
18,0.00835064542006382,0.006688427843712301,0.9856911157000878
19,0.008115652235639014,0.006896045022454183,0.9824190940342259
20,0.007636858249122057,0.006450214484258462,0.986940742910704
21,0.007436843749028323,0.005754915077510582,0.9905015904357601
22,0.007034249178730747,0.005420904438319033,0.9894101808113182
23,0.006765307033938043,0.006613660445629671,0.9807499445769523
24,0.00697967282021057,0.0060388563987983195,0.986658680377905
25,0.006657749911296815,0.008348158412008394,0.9762694245519058
26,0.00791593553256243,0.007965491928913427,0.9791482691435467
27,0.008153287461725986,0.006997846838479856,0.9841098836269686
28,0.007436336348956743,0.006545194647334493,0.9841159174827313
29,0.006714873450148591,0.005160961041483437,0.9881405647441275
30,0.0063014010333857255,0.007323142428127345,0.9836163667172522
31,0.0060232892616640275,0.005915192838544114,0.9884483068439891
32,0.005934569624555355,0.00504173018125801,0.9914729636131846
33,0.005843727897796188,0.004519745959653637,0.990926639985463
34,0.005707064556226251,0.004514523312941719,0.9900265961884931
35,0.00564402454245748,0.0055921789333477755,0.9902306814194218
36,0.005372342905706839,0.006391446543972701,0.9843092970333264
37,0.0053387555767312606,0.004499898404377507,0.9881510717487166
38,0.005337966574876026,0.005217359433353988,0.9874954139578147
39,0.005395111108131807,0.0058553849767227825,0.9866187589158957
40,0.0052110666061194605,0.004559643560209273,0.9881337622203505
41,0.0051667884971459115,0.005530681577574633,0.9868682594778232
42,0.005098994229878025,0.004520194304530998,0.9925690657260188
43,0.005054620799986269,0.003915519227795315,0.9915477560095664
44,0.005167014156000847,0.008615661386745839,0.9693059637580159
45,0.005134238073777826,0.009874721601063714,0.9845643503424086
46,0.005271008707181284,0.004819255305641331,0.9906368096250394
47,0.005032067907058516,0.0048208190478108565,0.9917275335526389
48,0.0051943574206495926,0.004696020151438973,0.9878767238736326
49,0.004956712208300447,0.004358270340417174,0.9909376090195056
50,0.004822527466133149,0.004330946605591996,0.9898378811787751
51,0.0050144544354479605,0.004006562503441753,0.9924285830910194
52,0.0049594183276909344,0.004198278896700642,0.9923395610113547
53,0.004838681625018711,0.004787993402212091,0.9907961703651964
54,0.004912338108972389,0.003719916998196792,0.9932723196080161
55,0.004743947036275428,0.004185852735835229,0.9918482236280193
56,0.004817946526859874,0.0041910847052805435,0.9901898528056066
57,0.004991166793251371,0.004451117146601024,0.9892055546853351
58,0.005439944291845146,0.005388804122259187,0.9901205560357523
59,0.005198304180455581,0.004462607642970169,0.9927754880153823
60,0.005156378240750711,0.0044176301470343175,0.9923508275013176
61,0.0051403820514388035,0.004003344254234325,0.9913289671261313
62,0.005001499143457111,0.004027341613491264,0.9912294515661955
63,0.0050392632006046835,0.00501951833131006,0.9885893542467084
64,0.004925331196199325,0.0063422141236328,0.9825504346842059
65,0.005131969114864975,0.004117408506459525,0.9910166473496294
66,0.005129396033524323,0.0052565597525356415,0.9876773730188667
67,0.005116285811241669,0.0041011407790421135,0.9909282530958083
68,0.005156963567387126,0.005666913325089378,0.9860654759038466
69,0.005041985398484689,0.006445300059394174,0.9890204208003736
70,0.00496190054146378,0.004223036838429613,0.991855047038361
71,0.0052785254669393275,0.008035015179292327,0.9711194482651143
72,0.004978440632629256,0.00548279102955065,0.9880442084859447
73,0.0048842741788592565,0.004557715372988904,0.9915113754421818
74,0.004913260769605595,0.004508758432885749,0.989899131468436
